order_id,customer_id,product_id,purchase_timestamp,purchase_date,purchase_year,purchase_month,purchase_day,quantity,unit_price,total_amount,name,email,country,customer_segment,loaded_at
2b6bfe53-ca71-4ab7-9067-a23518cd60de,61d9bc4f-9e56-4a04-8dbc-1418a8eb8c65,6841,2025-06-07 02:37:37.209,2025-06-07,2025,6,7,1,0.81,0.81,,,,,2025-06-18 13:10:06.283+00
b00c277a-a3d0-4c0f-957a-c48f507d56e8,8f899b5b-1024-459b-88ea-883085ac73f7,3417,2025-06-07 02:37:38.212,2025-06-07,2025,6,7,2,0.53,1.06,,,,,2025-06-18 13:10:06.283+00
55c750be-d381-4774-83ae-5d6bf4a26e39,e72f3085-a8b3-4ffe-9b6e-56be26d9454d,6455,2025-06-07 02:37:40.22,2025-06-07,2025,6,7,3,0.06,0.18,,,,,2025-06-18 13:10:06.283+00
c46e68a4-8dd2-4605-87d1-939232294e14,ac81d874-4199-49ee-9094-66b1fcc6ee6c,2944,2025-06-07 02:37:48.241,2025-06-07,2025,6,7,4,0.45,1.8,,,,,2025-06-18 13:10:06.283+00
bba071e6-a824-4035-94ec-8a88778e6ae7,dd5091f8-e67d-4406-b942-00cab87366db,5118,2025-06-07 02:38:07.291,2025-06-07,2025,6,7,3,0.79,2.37,,,,,2025-06-18 13:10:06.283+00
eb0b4831-c4c7-431d-ba5d-7315b8f0d984,9ca0a54d-8842-401f-a596-96f9ab055e34,7792,2025-06-07 02:38:28.349,2025-06-07,2025,6,7,2,0.75,1.5,,,,,2025-06-18 13:10:06.283+00
6eb96714-dbb1-4726-9d3a-6c455d9c106a,9c6eea73-7fb4-4a4a-9f9d-7a6e4744d13b,7314,2025-06-07 02:39:37.541,2025-06-07,2025,6,7,2,0.37,0.74,,,,,2025-06-18 13:10:06.283+00
70d9dda9-c3e8-484c-8486-a0314436eaf7,f79f5c69-103b-4336-af61-74ef80acb52c,2390,2025-06-07 02:39:41.552,2025-06-07,2025,6,7,2,0.75,1.5,,,,,2025-06-18 13:10:06.283+00
bf4e8d8d-25ec-4adc-a4be-337008d030b4,ea6f0eb8-8458-40d2-a1d4-96753c292e5e,1682,2025-06-07 02:39:57.598,2025-06-07,2025,6,7,5,0.56,2.8,,,,,2025-06-18 13:10:06.283+00
0cbcad7d-6514-4122-852d-df16ea409231,d105c5d3-32f8-41a1-a64d-98ea6ce3f7e6,6989,2025-06-07 02:40:02.612,2025-06-07,2025,6,7,5,0.65,3.25,,,,,2025-06-18 13:10:06.283+00
16425355-ef87-41c6-a88d-679a2ff7eb0e,fbe5415b-e42a-488a-86af-f16cca7861be,4269,2025-06-07 02:40:30.69,2025-06-07,2025,6,7,2,0.74,1.48,,,,,2025-06-18 13:10:06.283+00
e27f6084-99d2-48d2-a6a9-59c3744a8b61,83781a8e-dcbb-40a3-ac9b-dffdfdeb1d6c,1791,2025-06-07 02:40:52.749,2025-06-07,2025,6,7,4,0.72,2.88,,,,,2025-06-18 13:10:06.283+00
f4d7582b-563e-4976-a12a-077bbc9a0186,318fa1f0-f018-43f5-a042-45c4b2074383,2407,2025-06-07 02:41:08.797,2025-06-07,2025,6,7,1,0.67,0.67,,,,,2025-06-18 13:10:06.283+00
69f6ead5-025e-434b-9acc-f458a9a02abd,6e073e72-54c2-4a16-a820-9ef9f43d172b,1053,2025-06-07 02:41:09.8,2025-06-07,2025,6,7,4,0.02,0.08,,,,,2025-06-18 13:10:06.283+00
a565f94c-9edc-4634-9b02-a4a00a1ca10f,5cae7f0c-03f9-4f99-b12b-c521f60ce198,4317,2025-06-07 02:41:50.926,2025-06-07,2025,6,7,3,0.33,0.99,,,,,2025-06-18 13:10:06.283+00
86ae9ec4-2bb0-4eff-8626-63fd164c5050,96406287-b920-44af-9975-d9218eeaf741,5551,2025-06-07 02:41:51.929,2025-06-07,2025,6,7,1,0.1,0.1,,,,,2025-06-18 13:10:06.283+00
59381390-9588-439b-ba4f-20b546d3a26f,b384126d-bf43-4339-8a4d-71b602bf0966,7797,2025-06-07 02:41:54.937,2025-06-07,2025,6,7,1,0.51,0.51,,,,,2025-06-18 13:10:06.283+00
5247d470-71fc-445b-8200-31d6845fae47,c4410bc5-0cc3-4fc8-bfc8-a7ce02640eca,4358,2025-06-07 02:41:59.952,2025-06-07,2025,6,7,1,0.69,0.69,,,,,2025-06-18 13:10:06.283+00
1a124eb3-03a8-4e8a-bab7-f9adde0af549,94b1c597-d191-4c8a-b9c3-a4e3bb7a6c64,1857,2025-06-07 02:42:25.02,2025-06-07,2025,6,7,1,0.12,0.12,,,,,2025-06-18 13:10:06.283+00
94fdb6f9-e526-4cb8-96d2-4e788efaeb48,fb62fe60-dfb9-4e71-8ac9-3fd83ca6712a,8718,2025-06-07 02:42:32.039,2025-06-07,2025,6,7,2,0.54,1.08,,,,,2025-06-18 13:10:06.283+00
542a077c-b7e8-4ef0-b4b5-573002a6d270,656948f9-5d0c-4391-b554-b7ff2e04989e,7765,2025-06-07 02:42:38.058,2025-06-07,2025,6,7,3,0.96,2.88,,,,,2025-06-18 13:10:06.283+00
803e62cf-7a28-43bc-ad4e-6165fb2ed151,ae1ec312-a3dd-49df-a26c-78f75594e1d4,6314,2025-06-07 02:42:47.087,2025-06-07,2025,6,7,1,0.75,0.75,,,,,2025-06-18 13:10:06.283+00
f299a42d-37d5-4c5a-8c57-f7d60f5e3a42,d18b232b-1473-477b-a25d-280dd580e25d,9410,2025-06-07 02:42:49.092,2025-06-07,2025,6,7,3,0.37,1.11,,,,,2025-06-18 13:10:06.283+00
0b35fa6c-adc2-4db5-849e-fde5ee05f961,a01eef9a-52a4-4d99-9329-885ec45d3c24,9378,2025-06-07 02:42:56.109,2025-06-07,2025,6,7,4,0.25,1.0,,,,,2025-06-18 13:10:06.283+00
da14c426-2984-4cd6-9332-6bc9ae80ecf3,7c92195c-4e7a-4c9e-aaef-ea6de8e04a82,7946,2025-06-07 02:43:01.124,2025-06-07,2025,6,7,2,0.07,0.14,,,,,2025-06-18 13:10:06.283+00
f2f47605-7f45-4aa7-bb46-0bfc96d90105,8d8fa8a1-538a-4d65-8811-575a3a998b09,9824,2025-06-07 02:43:28.202,2025-06-07,2025,6,7,3,0.14,0.42,,,,,2025-06-18 13:10:06.283+00
926f2ee7-fa20-4de4-9605-0cd8a34f65e7,f22a56c8-2e2b-4103-9b18-f17230de10b7,3951,2025-06-07 02:43:38.235,2025-06-07,2025,6,7,1,0.59,0.59,,,,,2025-06-18 13:10:06.283+00
af49a612-6c93-4933-81b7-902c9d9201f8,08cb236b-40f4-4b6e-aac2-bbe443833cee,6338,2025-06-07 02:43:46.257,2025-06-07,2025,6,7,3,0.65,1.95,,,,,2025-06-18 13:10:06.283+00
72a12776-2c08-4382-86e1-0c586dbf2735,fd2a4029-84e8-405f-a996-fdf2880fe062,8040,2025-06-07 02:43:59.294,2025-06-07,2025,6,7,1,0.36,0.36,,,,,2025-06-18 13:10:06.283+00
65b7a4b3-ad06-4784-a727-a428350d431c,14ce7861-df49-48ca-a977-373af7a3760a,6480,2025-06-07 02:44:02.302,2025-06-07,2025,6,7,1,0.59,0.59,,,,,2025-06-18 13:10:06.283+00
6af83f58-f336-4b72-acad-3ed892ff8c54,91db3c68-0059-48dd-b8ce-720830a21e58,1786,2025-06-07 02:44:03.304,2025-06-07,2025,6,7,1,0.52,0.52,,,,,2025-06-18 13:10:06.283+00
2adcc184-3499-4a16-b7c6-656a06f87a00,7c28ff5d-cc7f-4744-8d32-20e1ce63b696,2882,2025-06-07 02:44:33.391,2025-06-07,2025,6,7,3,0.99,2.97,,,,,2025-06-18 13:10:06.283+00
694b4864-aaa2-4a71-aaf6-f46445a1afd0,a747764b-77fe-4468-813e-7bbe58bc2457,8595,2025-06-07 02:44:35.397,2025-06-07,2025,6,7,3,0.5,1.5,,,,,2025-06-18 13:10:06.283+00
d86932d2-7234-4509-9b68-6bc651c013a8,2295f50c-5436-41ad-a43a-aaa45017aa78,6407,2025-06-07 02:45:22.536,2025-06-07,2025,6,7,1,0.56,0.56,,,,,2025-06-18 13:10:06.283+00
ae17ef03-a7f4-49bb-bcd9-f51af3f4c30a,ab7a6b78-6440-41fd-898c-909338516bca,5033,2025-06-07 02:45:29.559,2025-06-07,2025,6,7,5,0.09,0.45,,,,,2025-06-18 13:10:06.283+00
93a56d84-cc0f-4a15-9d72-9e355da9affe,aeefcbb2-c98f-4ec1-b241-a34efa728754,2459,2025-06-07 02:45:41.596,2025-06-07,2025,6,7,5,0.6,3.0,,,,,2025-06-18 13:10:06.283+00
07f3a4c5-fd98-422e-ad4e-cd814a8f4d94,3402c76f-7445-4416-8491-ead900fd9f63,8770,2025-06-07 02:46:02.664,2025-06-07,2025,6,7,5,0.23,1.15,,,,,2025-06-18 13:10:06.283+00
61db2340-67b6-410a-b8cc-6fdd48c82cc3,f1c7019c-49b7-44d0-8f2b-2e323741eb86,6833,2025-06-07 02:46:28.737,2025-06-07,2025,6,7,4,0.64,2.56,,,,,2025-06-18 13:10:06.283+00
4e8af1f0-e1bf-4930-9d8e-e20ff4480185,9d042401-9013-4fd8-a811-cf58e8ebb5e4,8825,2025-06-07 02:46:36.759,2025-06-07,2025,6,7,1,0.8,0.8,,,,,2025-06-18 13:10:06.283+00
e6bf2c96-3bfc-4e1f-9455-db00d73a18d5,56f8a1a0-98fe-445f-821a-bb620f59714f,7804,2025-06-07 02:46:40.771,2025-06-07,2025,6,7,1,0.89,0.89,,,,,2025-06-18 13:10:06.283+00
0534772f-38cc-46f5-918d-2f983874c66a,4b02d669-7edb-4494-970d-966f643f1646,6341,2025-06-07 02:46:43.78,2025-06-07,2025,6,7,3,0.96,2.88,,,,,2025-06-18 13:10:06.283+00
fc0132e1-73f6-42f1-b1fe-0c0ec8e79729,34cc7167-dca1-4f1b-ac59-56330d82a63d,2269,2025-06-07 02:46:56.818,2025-06-07,2025,6,7,1,0.84,0.84,,,,,2025-06-18 13:10:06.283+00
0c65ae5c-8a6a-4943-93e5-6c4620e814df,45a871b2-0f05-407b-8cc8-9e3d7f2f0de8,8426,2025-06-07 02:47:15.875,2025-06-07,2025,6,7,5,0.77,3.85,,,,,2025-06-18 13:10:06.283+00
8682a849-f807-4e8f-ba61-f248881496a3,3ff3f9b0-610d-4001-be4d-ca0c4880fd6d,9378,2025-06-07 02:47:20.889,2025-06-07,2025,6,7,3,0.92,2.76,,,,,2025-06-18 13:10:06.283+00
63a1c5b7-4e94-45ff-adff-849202fa98d2,4ac5a4b6-f83b-4753-8b6a-60483c399d9c,5855,2025-06-07 02:47:36.934,2025-06-07,2025,6,7,3,0.37,1.11,,,,,2025-06-18 13:10:06.283+00
7798ed67-e74b-48bc-9db3-cca2691a38da,6a5275ea-cad3-469d-bae1-95c01680939d,3107,2025-06-07 02:47:43.953,2025-06-07,2025,6,7,5,0.9,4.5,,,,,2025-06-18 13:10:06.283+00
d83f895a-260a-471d-bed7-ad5e76dbbb32,fc9f714a-46b2-42cf-a95b-844246c2603c,3409,2025-06-07 02:48:02.019,2025-06-07,2025,6,7,2,0.58,1.16,,,,,2025-06-18 13:10:06.283+00
373fe9bb-0472-4f92-ad6c-da91add3105a,db55a9e4-7f50-4154-99cd-f65f1715c964,3263,2025-06-07 02:48:04.026,2025-06-07,2025,6,7,5,0.27,1.35,,,,,2025-06-18 13:10:06.283+00
391aaf01-e15a-4b99-ae8c-7d9b46e6daa7,41b2fece-4624-4723-b6ea-09dee95ab318,7929,2025-06-07 02:48:15.059,2025-06-07,2025,6,7,4,0.85,3.4,,,,,2025-06-18 13:10:06.283+00
0f63ab19-7fb8-4fd8-b745-f2c8a2eaebf1,e81bbf54-90ca-44fd-b081-6160adbe1298,5514,2025-06-07 02:48:16.061,2025-06-07,2025,6,7,3,0.96,2.88,,,,,2025-06-18 13:10:06.283+00
f03a461a-68f6-4ee1-825e-8a427ebf57be,32578ae3-b763-420c-9ec4-f729c05e90e4,1330,2025-06-07 02:48:32.106,2025-06-07,2025,6,7,1,0.96,0.96,,,,,2025-06-18 13:10:06.283+00
c64e9df9-02a8-4feb-9ad1-49e894e1cccf,6e9f0aad-9f5b-4f63-b229-5f813aac079b,7453,2025-06-07 02:48:39.145,2025-06-07,2025,6,7,5,0.06,0.3,,,,,2025-06-18 13:10:06.283+00
722c4e21-a5ca-4943-a78b-cbfe819431bc,7d6d1d09-30cd-432a-98c2-d0ddce370865,5934,2025-06-07 02:49:10.251,2025-06-07,2025,6,7,4,0.7,2.8,,,,,2025-06-18 13:10:06.283+00
0ec9e366-8c22-4dc2-bd03-c8b9905d2e87,78699279-37c9-440e-a3bb-e12330429e58,1139,2025-06-07 02:49:41.339,2025-06-07,2025,6,7,1,0.61,0.61,,,,,2025-06-18 13:10:06.283+00
47a7a206-c633-4df4-8e53-79f5edde58d8,282e7a25-f574-4b3d-b9d3-4bb3fedfcd7a,3383,2025-06-07 02:49:43.345,2025-06-07,2025,6,7,2,0.82,1.64,,,,,2025-06-18 13:10:06.283+00
8e527973-8a2c-4b3e-bde6-b1594072f453,8be44fb9-648e-444e-bf66-2924597615e8,9682,2025-06-07 02:49:47.356,2025-06-07,2025,6,7,3,0.74,2.22,,,,,2025-06-18 13:10:06.283+00
911fec5f-6fee-4f97-921c-5e00f05c5670,2ae7a3fb-a9f1-4c0e-80de-462db34313aa,5402,2025-06-07 02:50:00.394,2025-06-07,2025,6,7,2,0.29,0.58,,,,,2025-06-18 13:10:06.283+00
c9baed25-a655-4353-828e-d83806432441,8f3bb37a-7ceb-487d-a82f-985fc88fb009,3815,2025-06-07 02:50:07.416,2025-06-07,2025,6,7,5,0.31,1.55,,,,,2025-06-18 13:10:06.283+00
239efd5a-cea7-4ecd-ad2c-a38e1e916fb7,1905f613-cc28-43ba-98f3-f5764ef8a40f,9256,2025-06-07 02:50:21.456,2025-06-07,2025,6,7,2,0.06,0.12,,,,,2025-06-18 13:10:06.283+00
0686bc3f-0bf6-4249-870d-31f534765aff,0df97793-bb79-49dc-aafd-b11d8415f538,8265,2025-06-07 02:50:27.473,2025-06-07,2025,6,7,2,0.6,1.2,,,,,2025-06-18 13:10:06.283+00
7cb4fe72-c325-4ceb-a41e-adde14005de7,96e2a315-0c04-4e23-91e8-e9009d212466,6547,2025-06-07 02:50:34.493,2025-06-07,2025,6,7,3,0.76,2.28,,,,,2025-06-18 13:10:06.283+00
77784225-8e28-42af-9c4b-df067c8dbd38,e07658a0-5bf7-46db-a021-f2d971098600,4194,2025-06-07 02:50:43.516,2025-06-07,2025,6,7,2,0.22,0.44,,,,,2025-06-18 13:10:06.283+00
ec9e5d50-7dbe-4494-9abc-400abebe1ec9,a269b388-a0ac-488c-a175-4b6b98ee602a,4935,2025-06-07 02:51:02.578,2025-06-07,2025,6,7,3,0.32,0.96,,,,,2025-06-18 13:10:06.283+00
5015729a-83fd-48d3-bab6-b9ceded618a7,1c011092-0fdb-46f2-83f7-a18946c5401c,2862,2025-06-07 02:51:23.642,2025-06-07,2025,6,7,1,0.65,0.65,,,,,2025-06-18 13:10:06.283+00
f73df0cd-6d22-4bc7-b41f-ca79f34ebc34,fd3f2fb2-e19d-4fcc-bb53-6344fd04ce6e,2028,2025-06-07 02:51:26.649,2025-06-07,2025,6,7,1,0.35,0.35,,,,,2025-06-18 13:10:06.283+00
7bdd0eec-26d7-4855-95b3-ebf73b42aa43,eefb69fa-7a03-4cc2-ade5-31b3c4bb9c08,5676,2025-06-07 02:51:36.682,2025-06-07,2025,6,7,5,0.99,4.95,,,,,2025-06-18 13:10:06.283+00
d3a1befd-e361-4db8-bcc8-c5e371514e1d,f1b47f3a-38f3-497c-98a6-1b9550857d3b,9650,2025-06-07 02:51:38.689,2025-06-07,2025,6,7,1,0.52,0.52,,,,,2025-06-18 13:10:06.283+00
4edc639d-978e-49e0-9854-651da2db6697,ac474b48-1d0f-4299-b081-f50fbb219e83,2436,2025-06-07 02:51:39.692,2025-06-07,2025,6,7,2,0.14,0.28,,,,,2025-06-18 13:10:06.283+00
3a40f3ab-b9e5-4038-9457-736b2c1450c9,4376373c-1049-469e-bbf2-4c7994e6a077,6180,2025-06-07 02:51:47.716,2025-06-07,2025,6,7,2,0.19,0.38,,,,,2025-06-18 13:10:06.283+00
34543feb-2588-4c3a-b872-8f1b1a7b8bc3,5bf740cb-0056-4136-9256-59c3c7a71911,6364,2025-06-07 02:52:44.892,2025-06-07,2025,6,7,4,0.43,1.72,,,,,2025-06-18 13:10:06.283+00
d82d93da-5de5-4149-981f-d5c165fd6d7f,aa196f0b-7bc2-4af3-85de-d684bd7a9dd4,3586,2025-06-07 02:52:49.906,2025-06-07,2025,6,7,1,0.45,0.45,,,,,2025-06-18 13:10:06.283+00
6113c815-4cdc-471e-a7e3-3d95f57d5c60,b3b36159-8ede-479c-bd86-9d3fa3b6bbab,4486,2025-06-07 02:53:15.98,2025-06-07,2025,6,7,5,0.1,0.5,,,,,2025-06-18 13:10:06.283+00
e2129d71-e51f-43b0-8ba9-934426117e29,8abbfbe4-4348-4a6b-a7c6-e1e91a02309b,1578,2025-06-07 02:58:48.352,2025-06-07,2025,6,7,2,0.91,1.82,,,,,2025-06-18 13:10:06.283+00
81fc17ad-d573-4455-bb05-5d28894789e7,0603b17d-7de9-40e5-89af-745cacfa8e37,4436,2025-06-07 02:59:04.405,2025-06-07,2025,6,7,2,0.88,1.76,,,,,2025-06-18 13:10:06.283+00
400194b7-4e13-42ad-9f48-b809a2e058f5,aae3bc67-87a3-40e8-b89c-570bd26109cd,4025,2025-06-07 02:59:28.487,2025-06-07,2025,6,7,3,0.15,0.45,,,,,2025-06-18 13:10:06.283+00
32e40f2b-5f9f-4ebe-a555-0794f2fc9fec,38a4ec86-ad39-4abe-8411-073b755c4855,7806,2025-06-07 02:59:37.514,2025-06-07,2025,6,7,4,0.5,2.0,,,,,2025-06-18 13:10:06.283+00
4a0687b1-36a3-4925-9ca1-598477ec64cd,1b8191ce-b8c1-43b5-8c9b-a258fd4afff5,9919,2025-06-07 03:00:15.629,2025-06-07,2025,6,7,3,0.9,2.7,,,,,2025-06-18 13:10:06.283+00
c881d989-a3e8-409d-8a91-6b6c21c91341,70e855e1-e057-4d52-aebf-f29f0f489189,9030,2025-06-07 03:00:26.661,2025-06-07,2025,6,7,2,0.21,0.42,,,,,2025-06-18 13:10:06.283+00
5591cd51-c382-45a7-91db-8de4687b19f8,5ae5b2ee-5abf-47b2-8316-7245db7ef86b,7876,2025-06-07 03:00:32.679,2025-06-07,2025,6,7,1,0.12,0.12,,,,,2025-06-18 13:10:06.283+00
20666a55-8562-4428-86f2-c5f935094039,3accf3c8-3e29-41af-a4c5-6716055d103f,2728,2025-06-07 03:01:06.784,2025-06-07,2025,6,7,1,0.68,0.68,,,,,2025-06-18 13:10:06.283+00
5e134b3e-fdc9-49c5-862f-e5a4e948a3b8,8a736872-0856-4495-845f-dd1171204f95,2603,2025-06-07 03:01:29.851,2025-06-07,2025,6,7,3,0.11,0.33,,,,,2025-06-18 13:10:06.283+00
b6f81187-27e4-4b60-8587-0c548ec98b9d,d78efd16-91da-4bbd-a9f9-dd2f6c22a555,3124,2025-06-07 03:01:34.865,2025-06-07,2025,6,7,1,0.78,0.78,,,,,2025-06-18 13:10:06.283+00
65f9fc7f-9d9b-487c-a7b9-14efa047b704,de96054c-7c42-4f4e-b974-e45a38a9cdf9,6097,2025-06-07 03:01:35.868,2025-06-07,2025,6,7,4,0.46,1.84,,,,,2025-06-18 13:10:06.283+00
3e7592f9-d659-4a5d-a83d-3fbebae6364f,7d9f55c5-5d01-4b10-b975-c676c63935d5,3539,2025-06-07 03:02:10.97,2025-06-07,2025,6,7,2,0.21,0.42,,,,,2025-06-18 13:10:06.283+00
0f98a841-74ae-407b-82b9-0399c72d2d67,c0b85aa5-e0db-44fb-9d02-7a13e195caaf,3669,2025-06-07 03:02:23.002,2025-06-07,2025,6,7,5,0.0,0.0,,,,,2025-06-18 13:10:06.283+00
3b8e5a78-0716-4983-88fb-6dc01a0a9bd3,e55a730e-e6f3-42c7-97df-f9188939783c,9101,2025-06-07 03:03:36.205,2025-06-07,2025,6,7,2,0.59,1.18,,,,,2025-06-18 13:10:06.283+00
7583d80f-c766-46b8-bef1-4cb745ef0c6d,10321160-8161-4ce2-a7fb-9b2ec1391667,6095,2025-06-07 03:04:06.292,2025-06-07,2025,6,7,5,0.78,3.9,,,,,2025-06-18 13:10:06.283+00
96b47f1a-5f81-498c-b09e-cd46228062dc,5dab288d-49b3-47ba-8614-4765f226f2a8,6438,2025-06-07 03:04:29.366,2025-06-07,2025,6,7,1,0.83,0.83,,,,,2025-06-18 13:10:06.283+00
3d184346-c680-4ba6-9ac6-11ab0c854806,a8d8b3e0-9d1b-4dc6-b2e5-68e2764d64c8,8309,2025-06-07 03:04:35.384,2025-06-07,2025,6,7,5,0.54,2.7,,,,,2025-06-18 13:10:06.283+00
9240c938-39af-40d8-9c6b-bc8f9fdf0d4b,71907213-1a91-4885-9fbf-a0238712f2c6,9240,2025-06-07 03:04:45.415,2025-06-07,2025,6,7,1,0.81,0.81,,,,,2025-06-18 13:10:06.283+00
7df4d878-de66-4728-a1ab-bf68318ce9d1,b07968e5-15ec-411b-8cd0-2855bd6217e3,2455,2025-06-07 03:05:22.546,2025-06-07,2025,6,7,4,0.02,0.08,,,,,2025-06-18 13:10:06.283+00
9aa9d759-9c1a-4b76-b8f7-5dfc116dee56,c2a756be-e5f6-42dc-b384-e697408a35e2,2271,2025-06-07 03:05:28.566,2025-06-07,2025,6,7,3,0.51,1.53,,,,,2025-06-18 13:10:06.283+00
137d0de2-2d9f-4024-9b8a-c381cd912241,3a4ee915-86c0-47a7-b6b9-91c2435d7e82,6382,2025-06-07 03:05:29.569,2025-06-07,2025,6,7,3,0.02,0.06,,,,,2025-06-18 13:10:06.283+00
109ef28c-8e21-4e73-be9e-692dcdff2165,9ede34b8-35ef-4582-9f69-c12a25952648,2743,2025-06-07 03:05:46.619,2025-06-07,2025,6,7,4,0.22,0.88,,,,,2025-06-18 13:10:06.283+00
109248c8-e683-45ad-bda8-2a85421d9a0f,a7c2dc9d-03fd-403a-90b6-1cb6e3b7ae60,5881,2025-06-07 03:06:13.695,2025-06-07,2025,6,7,2,0.47,0.94,,,,,2025-06-18 13:10:06.283+00
14e44400-a02c-48ba-ab1e-508a70a19b19,4e5306c4-f420-40ca-96b9-b2a6547e455f,6544,2025-06-07 03:06:51.816,2025-06-07,2025,6,7,2,0.77,1.54,,,,,2025-06-18 13:10:06.283+00
b4f08ee2-a997-4526-a7fb-a28e610cafd8,85e3beda-b70f-491f-962a-c9ec8592eee6,9308,2025-06-07 03:06:59.839,2025-06-07,2025,6,7,1,0.85,0.85,,,,,2025-06-18 13:10:06.283+00
57fd3225-2f72-4c41-be80-76311864751d,ec8bf386-5db8-4966-a799-0925ecbee780,8912,2025-06-07 03:07:00.844,2025-06-07,2025,6,7,1,0.61,0.61,,,,,2025-06-18 13:10:06.283+00
59d47b98-afc2-4aec-8d18-6bb91ba0771b,1f433f8f-b07e-42ac-8f6e-d73857ffd4dd,4665,2025-06-07 03:07:03.853,2025-06-07,2025,6,7,2,0.19,0.38,,,,,2025-06-18 13:10:06.283+00
41a0e03c-eba4-4286-9375-100a5e8ce28e,b97d94a6-5211-4970-90c5-e5c606aa4816,6164,2025-06-07 03:07:20.901,2025-06-07,2025,6,7,4,0.58,2.32,,,,,2025-06-18 13:10:06.283+00
21da0477-44e2-4060-9a41-0a8a75654f0a,f60a30f4-be13-44f9-8a43-c9fce69c4333,9070,2025-06-07 03:07:41.969,2025-06-07,2025,6,7,2,0.17,0.34,,,,,2025-06-18 13:10:06.283+00
ba22940f-feca-41fd-94d2-6e8e25dce2cb,0ec9ae06-44a6-4aad-ba41-42448ef8bfaf,3827,2025-06-07 03:07:45.98,2025-06-07,2025,6,7,5,0.14,0.7,,,,,2025-06-18 13:10:06.283+00
7453dfc5-184a-4f45-afd0-22e1cd75066c,cf2a97a0-e727-4527-9da3-4e40182ed925,5832,2025-06-07 03:08:07.043,2025-06-07,2025,6,7,4,0.83,3.32,,,,,2025-06-18 13:10:06.283+00
ce7fc427-dfaa-4731-bb66-9dcf24223cae,57f878f5-b298-4d95-afd9-e68f7a03a1d6,9651,2025-06-07 03:08:15.068,2025-06-07,2025,6,7,2,0.4,0.8,,,,,2025-06-18 13:10:06.283+00
ee1f04e9-0b04-4f51-8217-788de647f27b,07aac727-c3a4-4700-ab26-45d9087d04ca,5646,2025-06-07 03:08:17.075,2025-06-07,2025,6,7,5,0.16,0.8,,,,,2025-06-18 13:10:06.283+00
46ae40b8-aad2-4d6e-a91b-054b1621d0f5,50cdf08a-d52d-4477-a90f-37559d85c4a2,2160,2025-06-07 03:08:24.097,2025-06-07,2025,6,7,3,0.05,0.15,,,,,2025-06-18 13:10:06.283+00
1c7a2cff-e3ad-4ce5-85c1-c0c15d1f13e4,fb64d437-2cf5-4fd9-8557-0fd9a908f6c8,6550,2025-06-07 03:08:27.105,2025-06-07,2025,6,7,3,0.68,2.04,,,,,2025-06-18 13:10:06.283+00
1a908e2a-016f-427b-9717-c1fb08f9a84c,bf12ae9a-e5c1-4c42-bfaa-a13112f3f00c,5410,2025-06-07 03:08:50.17,2025-06-07,2025,6,7,5,0.01,0.05,,,,,2025-06-18 13:10:06.283+00
b886e040-568c-4044-acd4-1cef4c9dea7b,102eb2c9-39ea-4a8c-9e93-481b39d17a27,8822,2025-06-07 03:08:57.191,2025-06-07,2025,6,7,3,0.86,2.58,,,,,2025-06-18 13:10:06.283+00
a7380355-1973-4143-aa7c-7683810f255f,95f75dd5-1609-4914-81bc-a7e5486b546e,5826,2025-06-07 03:09:49.361,2025-06-07,2025,6,7,5,0.88,4.4,,,,,2025-06-18 13:10:06.283+00
b8cb22c0-c4fc-4766-bb98-ec3fd1aea871,709c5bdc-b7d0-4c6c-9351-3a3a19ab3520,1748,2025-06-07 03:10:27.479,2025-06-07,2025,6,7,3,0.22,0.66,,,,,2025-06-18 13:10:06.283+00
6169ad0d-f36c-472b-874a-41bbf41e1fc4,d248b607-dca8-4d41-8451-eb2bcae67af6,5756,2025-06-07 03:10:31.494,2025-06-07,2025,6,7,2,0.72,1.44,,,,,2025-06-18 13:10:06.283+00
6c60f28c-7341-450d-a7a7-a2d3cc9f895c,9f8ee521-13e4-4e40-9f2d-589b35aa311f,8692,2025-06-07 03:10:38.517,2025-06-07,2025,6,7,4,0.86,3.44,,,,,2025-06-18 13:10:06.283+00
5a053b5a-a6b0-4ce3-8bee-0f967db7560f,f504ee0c-e597-41dc-94f8-d8761dc8f87f,8287,2025-06-07 03:10:51.558,2025-06-07,2025,6,7,2,0.4,0.8,,,,,2025-06-18 13:10:06.283+00
d66b9920-f51a-4eaa-9608-9aab0a16891d,7c468c1f-ab29-4fa9-88f7-54ecb4ad9b20,9254,2025-06-07 03:11:05.603,2025-06-07,2025,6,7,2,0.7,1.4,,,,,2025-06-18 13:10:06.283+00
7535d7b4-54ac-4e42-a0ee-f2342885b127,71581d7b-3bf4-4ebe-a90c-640bd1691ec4,2153,2025-06-07 03:11:30.686,2025-06-07,2025,6,7,3,0.76,2.28,,,,,2025-06-18 13:10:06.283+00
d3f0f7a8-c47f-4229-9eba-6cc38e1166a2,a0d2df05-45f5-4ca3-8238-22612644ce5a,6422,2025-06-07 03:12:08.807,2025-06-07,2025,6,7,2,0.33,0.66,,,,,2025-06-18 13:10:06.283+00
d87d1a9f-a98d-476b-8f7f-40d2e95e967d,29a69737-47ef-47f5-a857-2b5e9baefda2,3103,2025-06-07 03:12:18.833,2025-06-07,2025,6,7,2,0.01,0.02,,,,,2025-06-18 13:10:06.283+00
