order_id,user_id,timestamp,product_id,quantity,unit_price,total_amount,processed_timestamp,purchase_date,purchase_hour,purchase_year,purchase_month,purchase_day,data_source
ca31144e-b1ce-43b5-80c3-e0a2aeb048a4,bb684bad-1cb9-45a5-af39-26fb0156d81d,2025-06-07T02:12:52.572Z,3969,2,0.18,0.36,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
7b232b43-1b1f-49a0-950f-1b6065595d59,ef6b9a4b-8c11-4188-94ea-25391c1952fc,2025-06-07T02:12:52.571Z,2472,1,0.46,0.46,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
c4063522-6f77-4424-814b-d0f0ca14ebbc,134d8687-34da-42e2-82af-3fe205ed3f2b,2025-06-07T02:12:53.574Z,9118,2,0.99,1.98,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d47f20ce-d778-4f7b-9074-22d6ab43431a,e28e36c3-7904-49a4-a913-35f9393ad4ca,2025-06-07T02:12:53.575Z,3388,2,0.7,1.4,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
29d38789-6e30-4a70-91d6-b6ff31370b7d,34347a58-0f60-4c32-aad5-7d861a421cc9,2025-06-07T02:12:54.578Z,8642,1,0.9,0.9,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
353559b7-59a4-4096-81e9-970e4a454a77,28a16b2c-d618-44b4-acc9-e8d8373ca370,2025-06-07T02:12:54.578Z,8843,1,0.27,0.27,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
e5a1ac25-f2ae-40fb-b891-aa589931bbfe,a0dc7d76-f83e-4788-8cfd-cdbfc56df2c5,2025-06-07T02:12:55.580Z,6212,4,0.76,3.04,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
782696f3-1496-42b7-83f5-9b9a2e779abe,b8841313-0633-46a2-8b53-35d536204ddc,2025-06-07T02:12:55.580Z,5356,2,0.6,1.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
54d97c93-956d-4fa4-ad52-9a5132d7710e,b0bb7bf2-d6ff-4e43-865d-383450a813de,2025-06-07T02:12:56.583Z,9694,3,0.35,1.05,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
59fe0c00-5f44-4a4e-bcd7-e26cb05f7562,5799a9a6-4f8e-467f-9a1c-153331c2f740,2025-06-07T02:12:56.584Z,3362,4,0.05,0.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
cf89e2cd-7ac1-44ca-aef6-4e180058a0c0,48dc7f62-f743-4d80-bbef-d6fa315a3836,2025-06-07T02:12:57.586Z,8877,2,0.07,0.14,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
ad9508ba-4adc-4475-952f-30309b5433ae,229da53a-bde2-471f-9cb8-2bed6920a67a,2025-06-07T02:12:57.587Z,3822,5,0.39,1.95,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
9952b774-755c-4825-9042-a380f64d0993,0778a431-791b-458b-977b-bf444a0194cf,2025-06-07T02:12:58.589Z,5098,3,0.78,2.34,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
04208706-6718-4daf-92e4-82a9ceac4ddd,cbb5becd-6604-47b3-9705-67f80ee9a84d,2025-06-07T02:12:58.590Z,5559,1,0.63,0.63,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
8b9c7256-2222-4150-9de6-07ec5f1b0fef,35b06365-72fe-4093-8d7d-44c333092936,2025-06-07T02:12:59.591Z,8019,1,0.35,0.35,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
3302d6a3-ee66-41f2-a671-8cbbf3c9a528,040b0f6f-9d5e-4ee7-90ba-84a0a7b5bd7e,2025-06-07T02:12:59.593Z,4038,5,0.04,0.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
aea40dc1-83a4-4c15-9b04-9df604f97cbd,8ee796f7-d486-49cb-8525-69eb28dfd139,2025-06-07T02:13:00.594Z,8193,3,0.11,0.33,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
7d3678cf-9612-4cfb-86a2-2523a4cd902b,4e126b3a-1980-4c7c-ab53-de0d536f0fe2,2025-06-07T02:13:00.596Z,2197,2,0.76,1.52,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
069ab68e-a139-49a4-857d-90510ebd999e,41232a37-c6f5-4857-b902-f92fc424216d,2025-06-07T02:13:01.598Z,9097,1,0.45,0.45,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d7648ca3-e368-409c-811b-8aeda55a017c,eee337f7-1813-4eaa-ae23-a684d9550c73,2025-06-07T02:13:01.599Z,4891,3,0.05,0.15,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
6eb1ebf5-579b-4297-b5f6-847d31c04c39,934af09d-f946-4e5e-a0a8-f4e14103109f,2025-06-07T02:13:02.600Z,6409,4,0.19,0.76,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
7c6011c7-f403-4ecf-a01c-dd9f7530d500,d77d3d5d-814f-4295-920c-e7eb49f06b53,2025-06-07T02:13:02.602Z,7833,5,0.55,2.75,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
fd02a676-def2-44ba-b576-a267c6fb616e,a0e8def8-267f-4796-ac0b-885038551997,2025-06-07T02:13:03.603Z,1771,3,0.41,1.23,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
0056e10a-c9a5-4a8e-8d8b-56556448ff0e,804ca98f-f49a-4333-8e1d-ea0fd6258af6,2025-06-07T02:13:03.605Z,4706,2,0.61,1.22,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
11265885-622f-4757-9c01-8a3c5145cb48,fd69d54a-04d0-4b2f-9b42-2bffbf36a369,2025-06-07T02:13:04.606Z,9281,5,0.18,0.9,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
04b7c253-1731-48ca-bdad-63ef20f30e92,50641bc7-f240-4657-ac88-291fefa450d3,2025-06-07T02:13:04.607Z,6881,3,0.28,0.84,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
3ca37a87-3860-4788-98bb-fd0d2c6c1312,b6b899aa-6e66-4013-817b-6b00b1541ba7,2025-06-07T02:13:05.609Z,2093,1,0.93,0.93,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d9a34265-3ab4-4df6-9907-c3ae4401c3cf,27188c48-a2f3-4bf1-adb3-de51a46034c6,2025-06-07T02:13:05.610Z,4328,1,0.39,0.39,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
f0845804-f675-4d63-9cd3-10ce5817c802,63013a97-3a96-4fd0-948d-16a5a9c4d25e,2025-06-07T02:13:06.612Z,5428,2,0.24,0.48,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d6e97c40-276d-4c83-ad63-05cba712754d,4d20e916-ea9e-489e-9bb8-e890d764db1e,2025-06-07T02:13:06.613Z,1338,1,0.4,0.4,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
fee03af3-b01e-46fc-8f6e-296bf9371681,8651b906-076b-4ebf-9a04-2e492baa6c74,2025-06-07T02:13:07.615Z,3163,3,0.95,2.85,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
df5c951d-f7ea-4fce-abff-b8c67fa0b34b,cece7f52-6509-4dda-870d-4d8686db762c,2025-06-07T02:13:07.615Z,9971,5,0.89,4.45,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
b23ff348-fe7f-4412-8497-817b731287a8,a317b331-7f47-469e-b127-204cc4abd743,2025-06-07T02:13:08.618Z,6334,4,0.11,0.44,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
b8395d50-d412-415a-990a-402ee19a66ca,3ad10ec3-b9d4-481f-897b-5bbc6496b6e0,2025-06-07T02:13:08.619Z,8168,2,0.78,1.56,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
6f2779f1-e35f-4378-be94-2cbeebc2dde1,5f0d4523-7a06-426a-b0d5-7b75578210ba,2025-06-07T02:13:09.621Z,4727,3,0.85,2.55,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d8ea2c33-283c-4d81-a526-2553cbf57f15,80f89eea-1a54-45c8-a7d4-5f0d4e0a604b,2025-06-07T02:13:09.622Z,5933,1,0.94,0.94,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
502d67e1-cdaa-4e1e-b120-4f5f28596ef0,34493f2b-58ac-49de-a541-9bf27db833fd,2025-06-07T02:13:10.625Z,9913,5,0.84,4.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
0a4d30b1-07c0-423e-9dba-34536ef3cdd8,3497af97-7b5f-44ad-b6af-57812276032b,2025-06-07T02:13:10.625Z,8781,1,0.59,0.59,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
ef6d7a78-2f94-45f3-abd9-c74d2a8893be,d949db2b-afd5-486a-8b44-16daf98ce6ea,2025-06-07T02:13:11.627Z,4381,5,0.48,2.4,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
9bcc782e-0372-43a9-ad41-e82a98803917,5bc6c894-dbb2-4d37-b7c5-12e494a54933,2025-06-07T02:13:11.628Z,9510,3,0.25,0.75,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
52bbbef2-e363-4c5c-a1f1-2eb48c8a97d0,b8a43e53-678f-4ea1-afc9-b98d10658966,2025-06-07T02:13:12.630Z,4968,3,0.52,1.56,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
4ec73d8a-21cd-4770-ac85-f75123de597a,39a5d048-a569-4463-8f3a-f5d31078cef8,2025-06-07T02:13:12.632Z,6952,4,0.08,0.32,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
306803d8-0736-49eb-a45a-4446d6dd39bb,841fa5a9-48fa-4cb3-8ef7-f94a57db5fcb,2025-06-07T02:13:13.633Z,7875,2,0.6,1.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
55818980-b45e-43c4-9b49-c7310a8943d7,0362bf43-684f-47b9-bd4c-b7a330e2a261,2025-06-07T02:13:13.634Z,6575,2,0.79,1.58,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
6ac179fb-6fa9-4265-ace7-f0d0becfe065,114c3c96-874a-4d29-aa07-d03a31ee15ca,2025-06-07T02:13:14.636Z,8692,4,0.48,1.92,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
3e3a63cf-dd0b-4f6e-9b57-6ab9202a2edc,071df47e-a6c8-40f0-b379-a9703f1a26c0,2025-06-07T02:13:14.636Z,1756,3,0.2,0.6,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
ff96cc01-1c1f-4914-932c-ce02471dd40e,53a83cf2-bb3b-472c-a66b-491044289283,2025-06-07T02:13:15.640Z,6827,1,0.95,0.95,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
66410f86-0967-40d4-a0c2-f2f043d2782a,e3b60a72-c903-4483-9e00-2beed13588cf,2025-06-07T02:13:15.640Z,2607,1,0.62,0.62,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
a794d56b-96ce-422a-b618-fdb82f1878ff,dea257d0-8d50-4bdf-9cee-006905d53c65,2025-06-07T02:13:16.643Z,5493,1,0.28,0.28,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
a09cf8b1-67b6-443c-ac3f-0f0529400b64,0a0ca7d5-c491-44be-8c6a-081d20bb7def,2025-06-07T02:13:16.646Z,1087,4,0.58,2.32,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
f7a92872-dbda-4002-afb1-bac60d836628,74e16899-5c8a-432a-81f3-46c6f82d15da,2025-06-07T02:13:17.647Z,4598,5,0.77,3.85,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
9563591d-3e3e-47a6-b120-977b87d6e1d1,986552a1-5c4c-4bf0-a343-776ba0166d82,2025-06-07T02:13:17.648Z,5739,3,0.2,0.6,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
4d4cd971-6f58-49c4-bb3e-6f031d5b62fb,fd8b75df-8c02-4325-bbac-75419d770954,2025-06-07T02:13:18.650Z,5838,2,0.25,0.5,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
8faf4a09-02f0-41f3-ae7a-cfd37b147cb2,7bca9d75-6076-4da5-97a0-a6da1ec9918a,2025-06-07T02:13:18.651Z,7308,3,0.33,0.99,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
4630c173-f57b-4ec1-981f-c256de9162c9,41a359da-3c77-4f7f-94df-0afcb9fbc7c2,2025-06-07T02:13:19.653Z,6543,2,0.88,1.76,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
aba53185-35bd-40fe-93a0-c0e4bc191689,2ef675fc-5478-4a16-8a26-2021310aa25b,2025-06-07T02:13:19.654Z,1997,3,0.53,1.59,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
5c79b397-7a1d-4686-9ccb-c9c3f49694cf,78a132c7-5868-485a-86e3-6a797f9fd8ae,2025-06-07T02:13:20.656Z,3980,1,0.88,0.88,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
36c6493a-b199-4627-9ab7-f4fff84f1f8a,bbf962f9-8342-4589-92a3-28df5102da57,2025-06-07T02:13:20.658Z,8702,5,0.33,1.65,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
a3f37fdf-bb4a-48be-be2d-1b3581f6478f,c65dc99b-3ee6-4e0c-954d-394d9e89a845,2025-06-07T02:13:21.660Z,4369,3,0.01,0.03,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
21115e53-583e-4b2a-9e96-5e5c7a327d91,55e8bd75-7931-402e-8f43-5ae7114e0284,2025-06-07T02:13:21.661Z,2433,3,0.18,0.54,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
5e8b08ce-04c6-4dfe-86a6-810d22438ef5,c371c9f1-7e2c-4383-8d16-052f4dbbfb4b,2025-06-07T02:13:22.664Z,2304,5,0.54,2.7,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
010c20b2-13c6-4379-9733-32730e5427bd,e71685b2-61ef-4ba2-b680-6d7e364ff967,2025-06-07T02:13:22.664Z,1049,1,0.57,0.57,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
10203984-8e07-43b9-a465-5e74b9fa4737,e6377ebe-a339-4334-9cd5-13334ea2b320,2025-06-07T02:13:23.667Z,9096,5,0.88,4.4,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
2f2c8652-6772-4ae8-9d02-f178d49092fc,ededb431-103e-4314-ad26-60caae9156e9,2025-06-07T02:13:23.668Z,2558,4,0.53,2.12,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
e48a0b14-2846-4eb2-8603-25d6505ea202,30dedd71-f954-4127-a59a-c681abe0068b,2025-06-07T02:13:24.670Z,7434,3,0.82,2.46,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
01a2e99d-34a2-4b2c-a51b-7842b250b418,5e532a0e-6ec8-44b1-8cdb-57a696eb04ef,2025-06-07T02:13:24.671Z,7729,3,0.33,0.99,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
0daea1dd-382b-4e72-a9ed-76d1a35f4566,0bdde51f-feb8-44b6-8bed-bc1f816ac627,2025-06-07T02:13:25.673Z,7998,4,0.38,1.52,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
8559172c-8992-4395-b70d-ee392dadc8b1,1edee134-eb32-4570-948f-304c9eabff15,2025-06-07T02:13:25.674Z,2721,5,0.14,0.7,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
1c86b6e0-2831-443e-8f79-c4a41159f661,b54536a9-e723-44ad-8ed0-d54d3f15bbb8,2025-06-07T02:13:26.675Z,2586,4,0.88,3.52,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
f271978b-465c-450e-8892-8071530e27fe,6f917377-0418-4730-b602-9073453ad72c,2025-06-07T02:13:26.677Z,2770,2,0.83,1.66,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
fc24437c-6e04-4e06-946f-de0656a5e245,bbaae1ad-d09c-4530-8d05-54575a4127b2,2025-06-07T02:13:27.679Z,2334,3,0.96,2.88,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
be3bc770-dd7d-4e5b-9301-4102c8bf2af3,e239ddc6-4271-4b73-9d20-4b2ed372ebe6,2025-06-07T02:13:27.680Z,1222,1,0.26,0.26,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
85288cb4-b0c5-4dbb-8c1e-4f6dfd09226f,fbe5fbb4-2867-4b02-a294-61aede591b64,2025-06-07T02:13:28.682Z,2832,3,0.81,2.43,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
baac51be-ff9b-48c9-b31a-452603fbb45e,11fbfd4c-bdc5-4835-ad46-a1169c679cfb,2025-06-07T02:13:28.683Z,6039,4,0.55,2.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
f70df29e-7cf5-4022-81ef-ef9d9a452d6b,51015647-6adb-4378-96a2-90679a944539,2025-06-07T02:13:29.686Z,6801,4,0.2,0.8,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
815314d0-8359-4489-ac43-b4fdc9d58bc8,88da3a93-ed38-495e-a088-859d0f647b17,2025-06-07T02:13:29.687Z,2912,1,0.51,0.51,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
1cd07531-bd41-4b93-85c6-fc0db91cecb6,fd6ddc48-9e3a-4f92-99e2-a3a0165c6d08,2025-06-07T02:13:30.689Z,8046,2,0.35,0.7,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
47969ea0-d4fb-44d1-9b8d-f2c51feb36ea,31a0f3eb-2909-4c41-bc21-f7ed2323043f,2025-06-07T02:13:30.689Z,8555,5,0.05,0.25,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
8b538dcb-914e-49c3-9e5b-d9922256a352,934382d4-403c-499a-8b4a-8a30d8741a3b,2025-06-07T02:13:31.692Z,2868,5,0.76,3.8,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
8a29d917-f39e-4d95-89d7-ad794ef123ce,a5633589-4353-4a58-8854-9ef861369656,2025-06-07T02:13:31.693Z,8667,5,0.5,2.5,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
414a273f-febf-4a52-bfe2-37b01ac62c36,f23408e2-4aa2-46d6-9199-c2f9140fcb35,2025-06-07T02:13:32.694Z,4781,2,0.21,0.42,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
7375e6d4-2bf4-4e16-b73c-b80738f8b145,c57b47cc-e3f8-41c1-94f6-6f07cec046d7,2025-06-07T02:13:32.695Z,1698,1,0.97,0.97,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
03f574a0-f8e2-4799-959a-888f486f248e,4827c2d8-f74e-493b-8783-13ad7ebec3b6,2025-06-07T02:13:33.697Z,2023,5,0.13,0.65,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
0eabdb51-e050-4334-bb88-01464e3c8ded,f423879b-9309-4649-ba8b-c414a4337789,2025-06-07T02:13:33.697Z,6790,5,0.67,3.35,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
ca538dce-3b4b-4d04-8a74-1942660d065a,a38d8ee0-3b21-4fdf-92c4-ace53ca14516,2025-06-07T02:13:34.701Z,2294,5,0.33,1.65,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d65f424d-0e3c-4439-9e3e-ec4d4a631565,1a9a0615-7197-4666-acb3-50d32a575fce,2025-06-07T02:13:34.701Z,6136,5,0.44,2.2,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
2e62fb23-c797-4050-abdd-65609f0f5668,4e26b7fe-9ab4-4ec6-8d32-c8fb1e4a2c93,2025-06-07T02:13:35.704Z,1587,4,0.46,1.84,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
d25fe5c6-b08b-4e70-b0f5-5b6a78f03b85,79d08a5d-d348-44c3-8553-6fbda0180a5c,2025-06-07T02:13:35.704Z,1550,1,0.24,0.24,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
092fda1b-2210-405a-9c23-4671b833c735,03f24538-753c-472b-bc21-204c065cc13a,2025-06-07T02:13:36.708Z,9585,2,0.61,1.22,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
cfa721d6-466b-4976-8465-a1b4135fb2d1,52a1f59d-6873-44c2-981f-26b3c46aa0e4,2025-06-07T02:13:36.708Z,7073,5,0.71,3.55,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
3a0fd3aa-5440-4e90-a1b5-4a07acebd54d,9588a3f8-34b9-42c8-b3e2-93348aacd8a3,2025-06-07T02:13:37.713Z,3173,1,0.4,0.4,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
439c7fa8-c0f5-4ab8-a9b4-20cfcccc4997,5d394289-c4b9-4a90-bf5b-a0741e437e63,2025-06-07T02:13:37.714Z,1605,4,0.75,3.0,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
40cdfd4a-2422-4e42-a84f-05ab76720ce0,02309762-2fae-475f-8009-7ff562a39e6f,2025-06-07T02:13:38.716Z,5386,4,0.95,3.8,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
5d0ce1d1-6951-409f-9b75-1dbd9c4e3026,ebf2a70e-c0e8-4130-bcf9-75a532a49768,2025-06-07T02:13:38.717Z,1001,4,0.06,0.24,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
bc21b1a6-084e-4696-ad2d-77d91d892f57,74bd0b28-0799-4021-b767-fdb32a951287,2025-06-07T02:13:39.718Z,6264,3,0.46,1.38,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
64789a5a-e120-4b0f-9f00-d1a3e0d2d74f,f5d270bf-e626-49bb-8879-05c53df1efb4,2025-06-07T02:13:39.721Z,5765,5,0.77,3.85,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
b45c2175-b471-4c7e-b88d-343dc817e65f,7f289eb3-d4da-4ab0-b08b-952dd4f4a84a,2025-06-07T02:13:40.721Z,8885,3,0.68,2.04,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
2026d38d-a050-4f9e-8b22-cac904356c6b,8c2e2fac-3f4d-4cdc-bbce-5e68bcbfaff9,2025-06-07T02:13:40.724Z,6398,4,0.67,2.68,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
43d2b64c-391d-4704-a9d2-b6598f76d343,22e006d1-338b-4b6c-b2eb-a15afd53c9c3,2025-06-07T02:13:41.724Z,2724,1,0.04,0.04,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
e550638b-228f-408e-b538-0141f244ca26,87cad5b3-e9d4-4eff-89e0-f2b5c1d70c5f,2025-06-07T02:13:41.727Z,7404,5,0.52,2.6,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
aed9fa0c-8792-44bb-84ad-aa501c7d0e69,bae9f8f5-50d2-4d60-8504-ab3eba8cfe68,2025-06-07T02:13:42.727Z,1064,5,0.66,3.3,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
6ea840f0-1de6-4296-b676-2948f95d509a,9387214d-c2f2-4df3-b101-02c6b8740865,2025-06-07T02:13:42.729Z,9528,2,0.72,1.44,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
cdc61377-46a9-47a3-8332-c43eb11cdfaa,25fee76a-e05b-4a8a-ab6f-dd47f552afde,2025-06-07T02:13:43.730Z,2993,4,0.11,0.44,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
ad059459-e6db-4f6c-8789-1dc819ff26a0,47fc7765-5e49-4cb0-ad37-97fae5056053,2025-06-07T02:13:43.732Z,8850,4,0.01,0.04,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
6eb52b4a-e607-4b44-a322-97d9b50b285c,faffb59a-5a44-4707-b24f-eba4a9142ae7,2025-06-07T02:13:44.734Z,8112,4,0.64,2.56,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
07af0a1c-b0af-465e-a690-8512674423dd,b4eb8777-0a5c-4f3c-9321-672cb685bc44,2025-06-07T02:13:44.735Z,6749,2,0.38,0.76,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
e04c1e31-273b-4f4b-a579-c0f5a1cb9ce2,c5cf89f9-8a6e-4b23-8e6d-f87f61cb707b,2025-06-07T02:13:45.737Z,2019,5,0.89,4.45,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
1f0e9b6e-76f8-42ab-9196-cbd58dd20671,cab63973-b85e-4c51-80bb-e74780328a70,2025-06-07T02:13:45.739Z,4155,5,0.8,4.0,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
c09f57d8-fb91-4af3-8111-b9f35c0459d3,3280b595-f5d4-4f8a-bd02-c44072b4aa9a,2025-06-07T02:13:46.740Z,7050,2,0.29,0.58,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
63ed5e33-e40d-4ec0-82fe-1db5148f5189,0af77ff4-addd-48b1-acd1-c8c1dbdc9d3a,2025-06-07T02:13:46.742Z,8531,1,0.97,0.97,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
0fc757a2-98bb-4c2e-9820-f655ba6a898a,1baf8496-5012-4ad6-bc4b-9f2bbd829e50,2025-06-07T02:13:47.743Z,6271,1,0.8,0.8,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
db26f5ce-072a-4c5d-aaa4-68f2734a0096,b96713fd-9982-4864-8041-db495eb450fe,2025-06-07T02:13:47.744Z,9099,5,0.7,3.5,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
449766bd-bb81-424b-aa14-b9643e7d380a,df68069e-4ae1-41b5-8c4e-9bb948aa763b,2025-06-07T02:13:48.746Z,9144,5,0.25,1.25,2025-06-15T07:15:36.003Z,2025-06-07,2,2025,6,7,batch_csv
